ID,label,label0,label1,label2,label3,label4
12009,7,2,2,2,2,2
12010,4,7,7,7,7,7
12011,5,8,8,8,8,8
12012,9,1,1,1,1,1
12013,1,3,3,3,3,3
12014,8,5,5,5,5,5
12015,9,5,5,5,5,5
12016,7,7,7,7,7,7
12017,7,1,1,1,1,1
12018,8,7,7,7,7,7
12019,3,3,3,3,3,3
12020,5,9,9,9,9,9
12021,6,6,6,6,6,6
12022,0,6,6,6,6,6
12023,8,9,9,9,9,9
12024,3,3,3,3,3,3
12025,9,8,6,6,8,8
12026,6,3,3,3,3,3
12027,3,3,3,3,3,3
12028,1,6,2,6,6,6
12029,4,8,8,8,8,8
12030,6,6,6,6,6,6
12031,4,4,4,4,4,4
12032,3,4,4,4,4,4
12033,3,7,7,7,7,7
12034,2,5,5,5,5,5
12035,2,7,7,7,7,7
12036,8,3,3,3,3,3
12037,4,4,4,3,3,3
12038,4,5,5,5,5,5
12039,9,8,8,8,8,8
12040,8,4,4,4,4,4
12041,6,6,6,6,6,6
12042,5,5,5,5,5,5
12043,5,6,6,6,2,6
12044,1,3,3,3,3,3
12045,8,0,0,6,0,0
12046,0,8,8,8,8,8
12047,2,8,8,8,8,8
12048,2,7,7,7,7,7
12049,6,3,3,3,3,3
12050,6,7,7,7,7,7
12051,6,8,8,8,8,8
12052,9,2,2,2,2,2
12053,8,4,4,4,4,4
12054,9,0,0,0,0,0
12055,0,1,1,1,1,1
12056,4,3,3,3,3,3
12057,9,5,5,5,5,5
12058,1,6,6,6,6,6
12059,0,9,9,9,9,9
12060,2,6,6,6,6,6
12061,2,6,6,6,6,6
12062,0,2,2,2,2,2
12063,5,7,7,7,7,7
12064,7,6,3,6,6,3
12065,6,7,7,7,7,7
12066,2,1,1,1,1,1
12067,6,6,6,6,6,6
12068,3,9,9,9,9,9
12069,1,1,1,1,1,1
12070,0,4,4,4,4,4
12071,7,0,0,0,0,0
12072,4,8,8,8,8,8
12073,5,8,8,8,8,8
12074,8,4,4,4,4,4
12075,2,7,7,7,7,7
12076,7,9,9,9,9,9
12077,4,7,7,7,7,7
12078,4,8,8,8,8,8
12079,2,3,3,3,3,3
12080,8,5,5,5,5,5
12081,6,0,0,0,0,0
12082,0,7,7,7,7,7
12083,7,1,1,1,1,1
12084,8,4,4,4,4,4
12085,2,3,3,3,3,3
12086,5,1,1,1,1,1
12087,8,3,4,4,4,4
12088,2,4,4,4,4,4
12089,0,8,8,8,8,8
12090,3,3,3,3,3,3
12091,0,5,5,5,5,5
12092,0,6,6,6,6,6
12093,8,9,9,9,9,9
12094,5,9,9,9,9,9
12095,5,3,3,3,3,3
12096,5,5,5,5,5,5
12097,6,5,5,5,5,5
12098,1,7,7,7,7,7
12099,8,0,0,0,0,0
12100,8,2,2,2,2,2
12101,7,2,2,6,6,2
12102,5,1,1,1,1,1
12103,1,0,0,0,6,6
12104,9,3,3,0,3,3
12105,7,4,4,4,4,4
12106,7,7,7,7,7,7
12107,9,4,4,4,4,4
12108,9,3,3,3,3,3
12109,8,5,5,5,5,5
12110,8,6,6,6,6,6
12111,0,6,6,6,6,6
12112,6,1,1,1,1,1
12113,2,3,3,3,3,3
12114,0,3,3,3,3,3
12115,8,0,0,3,0,0
12116,0,5,5,5,5,5
12117,0,2,2,2,2,2
12118,0,3,3,3,3,3
12119,7,2,2,2,2,2
12120,2,1,1,1,1,1
12121,6,0,0,0,0,0
12122,0,2,4,4,4,4
12123,2,5,5,5,5,5
12124,5,2,2,2,2,2
12125,5,0,0,0,0,0
12126,0,7,7,7,7,7
12127,3,1,1,1,1,1
12128,2,6,6,6,6,6
12129,2,6,6,6,6,6
12130,7,2,2,2,2,2
12131,0,7,7,7,7,7
12132,8,6,6,6,6,6
12133,6,4,4,4,4,4
12134,6,7,7,7,7,7
12135,5,8,8,8,8,8
12136,3,3,3,3,3,3
12137,9,2,2,2,2,2
12138,2,1,1,1,1,1
12139,5,6,6,6,6,6
12140,1,9,9,9,9,9
12141,5,4,4,4,4,4
12142,9,0,0,0,0,0
12143,0,4,4,4,4,4
12144,2,2,2,2,2,2
12145,1,5,5,5,5,5
12146,7,3,3,3,3,3
12147,6,9,9,9,9,9
12148,5,4,4,4,4,4
12149,2,5,5,5,5,5
12150,3,3,3,3,3,3
12151,7,5,5,5,5,5
12152,2,7,7,7,7,7
12153,5,8,8,8,8,8
12154,5,9,9,9,9,9
12155,8,0,0,6,0,6
12156,8,9,9,9,9,9
12157,3,4,4,4,4,4
12158,3,7,7,7,7,7
12159,9,3,3,3,3,3
12160,3,4,4,4,4,4
12161,4,9,9,9,9,9
12162,7,3,6,3,3,3
12163,6,0,0,0,0,0
12164,3,0,0,6,0,0
12165,1,4,4,4,4,4
12166,7,4,4,6,4,4
12167,8,1,1,1,1,1
12168,8,5,5,5,5,5
12169,5,1,1,1,1,1
12170,4,6,6,6,6,0
12171,0,8,8,8,8,8
12172,1,6,6,6,6,6
12173,8,0,0,0,0,0
12174,5,0,6,6,0,6
12175,1,6,6,6,6,6
12176,3,6,6,6,6,6
12177,5,8,8,8,8,8
12178,5,1,1,1,1,1
12179,2,8,8,8,8,8
12180,4,2,2,2,2,2
12181,0,3,3,4,3,4
12182,5,9,9,9,9,9
12183,4,2,2,2,2,2
12184,7,1,1,1,1,1
12185,8,1,1,1,1,1
12186,6,0,0,6,0,6
12187,5,3,3,3,3,3
12188,7,2,2,2,2,2
12189,2,1,1,1,1,1
12190,7,1,1,1,1,1
12191,5,1,1,1,1,1
12192,5,2,2,2,2,2
12193,5,7,7,7,7,7
12194,9,6,0,6,6,6
12195,2,5,5,5,5,5
12196,9,4,4,2,2,4
12197,5,9,9,9,9,9
12198,0,4,4,4,4,4
12199,8,2,2,2,2,2
12200,5,5,5,5,5,5
12201,2,6,6,6,6,6
12202,9,2,2,2,2,2
12203,0,1,1,1,1,1
12204,4,2,2,2,2,2
12205,8,4,4,4,6,4
12206,1,3,3,3,3,3
12207,5,3,3,3,3,3
12208,2,7,7,7,7,7
12209,2,5,5,5,5,5
12210,6,3,4,3,3,3
12211,0,1,1,1,1,1
12212,4,9,9,9,9,5
12213,1,7,7,7,7,7
12214,7,4,4,4,4,4
12215,3,3,3,3,3,3
12216,3,3,3,3,3,3
12217,8,7,7,7,7,7
12218,9,0,0,0,0,0
12219,5,5,5,5,5,5
12220,6,9,9,9,9,9
12221,0,8,8,8,8,8
12222,3,7,7,7,7,7
12223,0,7,7,7,7,7
12224,4,0,8,3,3,3
12225,7,8,8,8,8,8
12226,1,4,4,6,4,4
12227,9,9,9,9,9,9
12228,2,4,4,4,4,4
12229,0,1,1,1,1,1
12230,2,0,0,0,0,0
12231,6,1,1,1,1,1
12232,1,0,0,0,0,0
12233,1,7,7,7,7,7
12234,7,3,3,3,3,3
12235,1,5,5,5,5,5
12236,6,4,4,4,4,4
12237,1,1,1,1,1,1
12238,8,6,6,6,6,6
12239,5,4,4,6,2,6
12240,0,7,7,7,7,7
12241,4,1,1,1,1,1
12242,5,9,9,9,9,9
12243,6,8,8,8,8,8
12244,8,2,2,2,2,2
12245,4,0,0,0,0,0
12246,2,2,2,2,2,2
12247,6,9,9,9,9,9
12248,4,3,3,3,3,3
12249,0,5,5,5,5,5
12250,8,1,1,1,1,1
12251,5,3,3,3,3,3
12252,0,7,7,7,7,7
12253,6,0,0,6,0,6
12254,1,6,2,6,2,6
12255,0,7,7,7,7,7
12256,9,4,4,4,4,4
12257,4,2,2,2,2,2
12258,0,1,1,1,1,1
12259,5,2,4,2,2,3
12260,1,0,0,0,0,0
12261,7,1,1,1,1,1
12262,2,8,8,8,8,8
12263,5,5,5,5,5,5
12264,3,4,4,4,4,4
12265,3,2,2,2,2,2
12266,7,1,1,1,1,1
12267,5,2,2,2,6,2
12268,2,2,2,2,2,2
12269,2,2,2,2,2,6
12270,7,3,3,3,3,3
12271,3,3,3,3,3,3
12272,7,6,0,6,6,6
12273,4,6,6,6,6,6
12274,2,7,7,7,7,7
12275,7,6,6,6,6,6
12276,7,7,7,7,7,7
12277,8,0,0,0,0,0
12278,3,8,8,8,8,8
12279,5,9,9,9,9,9
12280,0,9,9,9,9,9
12281,3,7,7,7,7,7
12282,2,9,9,9,9,9
12283,0,6,6,6,6,6
12284,3,5,5,5,5,5
12285,2,4,4,4,4,4
12286,9,1,1,1,1,1
12287,2,2,2,2,2,4
12288,1,9,9,9,9,9
12289,6,2,2,2,2,2
12290,4,8,8,8,8,8
12291,9,2,4,6,4,4
12292,7,1,1,1,1,1
12293,3,2,2,2,2,2
12294,9,5,5,5,5,5
12295,7,8,8,8,8,8
12296,7,3,3,3,3,3
12297,0,7,7,7,7,7
12298,1,7,9,7,7,7
12299,7,8,8,8,8,8
12300,7,0,0,0,0,0
12301,4,2,2,2,2,2
12302,0,8,8,8,8,8
12303,2,9,9,9,9,9
12304,3,9,9,9,9,9
12305,8,5,5,5,5,5
12306,2,3,3,3,3,3
12307,5,9,9,9,9,9
12308,8,9,9,9,9,9
12309,3,0,0,0,0,0
12310,6,9,9,9,9,9
12311,4,4,4,6,6,4
12312,0,3,3,3,3,3
12313,7,7,7,7,7,7
12314,2,0,0,0,0,6
12315,8,0,0,0,0,0
12316,0,6,6,6,6,6
12317,6,2,2,2,2,2
12318,8,3,3,3,3,3
12319,4,7,7,7,7,7
12320,9,2,6,6,2,2
12321,1,9,9,9,9,9
12322,1,7,7,7,7,7
12323,5,9,9,9,9,9
12324,6,2,2,2,2,6
12325,7,2,2,2,2,2
12326,1,3,3,3,3,3
12327,5,8,8,8,8,8
12328,1,4,4,6,4,6
12329,2,5,5,5,5,5
12330,9,7,7,7,7,7
12331,2,0,0,0,0,0
12332,2,1,1,1,1,1
12333,9,9,9,9,9,9
12334,2,1,1,1,1,1
12335,9,1,1,1,1,1
12336,8,8,8,8,8,8
12337,3,8,8,8,8,8
12338,1,3,3,3,3,3
12339,5,4,4,4,4,4
12340,4,6,6,6,6,6
12341,2,0,0,0,0,0
12342,6,9,9,9,9,9
12343,2,2,2,2,2,4
12344,1,1,1,1,1,1
12345,3,7,7,7,7,7
12346,1,0,0,6,0,6
12347,2,7,7,7,7,7
12348,6,0,0,6,0,0
12349,3,7,7,7,7,7
12350,4,9,9,9,9,9
12351,8,1,1,1,1,1
12352,5,7,7,7,7,7
12353,6,1,1,1,1,1
12354,5,9,9,9,9,9
12355,4,0,0,6,6,0
12356,9,7,7,7,7,7
12357,4,5,5,5,5,5
12358,1,7,7,7,7,7
12359,6,7,7,7,7,7
12360,2,1,1,1,1,1
12361,8,8,2,8,4,2
12362,7,6,4,6,6,6
12363,1,0,0,0,0,0
12364,0,5,5,5,5,5
12365,7,7,7,7,7,7
12366,0,0,0,0,0,0
12367,2,8,8,8,8,8
12368,8,5,5,5,9,5
12369,7,3,3,3,3,3
12370,4,1,1,1,1,1
12371,3,6,6,6,6,6
12372,2,0,6,6,6,0
12373,9,3,3,4,3,4
12374,3,8,8,8,8,8
12375,5,1,1,1,1,1
12376,3,7,7,7,7,7
12377,3,4,4,4,4,4
12378,9,7,7,7,7,7
12379,8,8,8,8,8,8
12380,2,0,0,0,0,0
12381,7,2,2,2,2,2
12382,8,2,2,2,2,2
12383,3,4,4,4,4,4
12384,9,7,7,7,7,7
12385,0,1,1,1,1,1
12386,3,6,6,6,0,6
12387,5,4,2,2,4,4
12388,4,4,4,4,6,6
12389,6,8,8,8,8,8
12390,6,3,6,4,4,4
12391,9,6,6,6,6,6
12392,5,5,5,5,5,5
12393,3,4,2,2,2,2
12394,4,2,2,2,2,2
12395,8,2,2,2,2,2
12396,8,4,4,4,4,4
12397,8,1,1,1,1,1
12398,4,7,7,5,7,7
12399,9,7,7,7,7,7
12400,2,2,2,2,2,2
12401,2,3,3,3,3,3
12402,8,6,2,6,2,2
12403,7,0,0,6,6,0
12404,9,3,3,3,3,3
12405,5,1,1,1,1,1
12406,8,9,9,9,9,9
12407,0,1,1,1,1,1
12408,9,7,7,7,7,7
12409,0,1,1,1,1,1
12410,6,1,1,1,1,1
12411,9,1,1,1,1,1
12412,4,2,0,0,2,0
12413,4,6,6,6,6,6
12414,8,2,2,2,2,2
12415,3,0,0,0,0,0
12416,5,2,2,2,2,2
12417,8,3,3,3,3,3
12418,3,7,5,7,7,7
12419,9,1,1,1,1,1
12420,3,0,0,0,0,0
12421,9,7,7,7,7,7
12422,6,6,6,6,6,6
12423,9,6,6,0,6,0
12424,5,8,8,8,8,8
12425,8,3,3,3,3,3
12426,3,7,7,7,7,7
12427,9,2,2,2,2,2
12428,5,2,2,2,2,2
12429,7,4,4,4,4,4
12430,0,3,3,3,3,0
12431,1,6,6,6,6,6
12432,7,2,2,2,2,2
12433,6,6,3,3,3,6
12434,9,0,0,0,0,0
12435,2,7,7,7,7,7
12436,8,5,5,5,5,5
12437,1,0,0,0,0,0
12438,3,3,0,3,3,3
12439,3,4,4,4,4,4
12440,9,5,5,5,5,5
12441,7,3,3,3,3,3
12442,9,7,7,7,7,7
12443,5,8,8,8,8,8
12444,9,3,3,3,3,4
12445,3,3,3,2,3,4
12446,0,9,9,9,9,9
12447,6,1,1,1,1,1
12448,8,4,4,4,4,4
12449,5,7,7,7,7,7
12450,5,3,3,3,3,3
12451,7,2,2,2,2,2
12452,2,8,8,8,8,8
12453,4,8,8,8,8,8
12454,1,3,3,3,3,3
12455,7,8,5,5,8,7
12456,4,2,2,2,2,2
12457,0,3,3,3,3,3
12458,9,9,9,9,9,9
12459,8,1,1,1,1,1
12460,1,7,7,7,7,7
12461,5,1,1,1,1,1
12462,1,8,8,8,8,8
12463,6,9,9,9,9,9
12464,3,0,0,0,6,0
12465,9,2,2,2,2,2
12466,8,2,3,3,6,3
12467,2,4,4,4,4,4
12468,4,2,2,6,6,6
12469,4,7,7,7,7,7
12470,4,6,6,6,6,6
12471,9,3,3,6,6,3
12472,3,0,0,0,0,3
12473,9,2,2,2,2,2
12474,6,9,9,9,9,9
12475,7,7,7,7,7,7
12476,6,2,2,2,2,2
12477,1,1,1,1,1,1
12478,6,5,5,5,5,5
12479,5,2,2,2,2,2
12480,6,4,2,3,2,4
12481,9,7,7,7,7,7
12482,4,9,9,9,9,9
12483,9,1,1,1,1,1
12484,5,2,2,2,2,2
12485,8,2,6,2,2,6
12486,6,8,8,8,8,8
12487,4,0,0,0,0,0
12488,5,8,8,8,8,8
12489,5,6,6,6,6,6
12490,5,0,0,0,0,0
12491,3,4,4,4,4,4
12492,8,9,9,9,9,9
12493,1,2,4,4,4,4
12494,6,6,6,6,6,6
12495,0,0,0,0,0,0
12496,2,7,7,7,7,7
12497,2,9,9,9,9,9
12498,5,9,9,9,9,9
12499,7,9,9,9,9,9
12500,2,1,1,1,1,1
12501,4,1,1,1,1,1
12502,8,5,5,5,5,5
12503,4,1,1,1,1,1
12504,5,4,6,6,4,6
12505,0,3,3,3,3,3
12506,7,8,8,8,8,8
12507,2,9,9,9,9,9
12508,0,7,7,7,7,7
12509,7,5,5,5,5,5
12510,0,5,5,5,5,5
12511,1,7,7,7,7,7
12512,1,1,1,1,1,1
12513,6,2,2,2,2,2
12514,7,0,0,0,0,0
12515,8,7,7,7,7,7
12516,5,8,8,8,8,8
12517,6,1,1,1,1,1
12518,3,4,4,4,4,4
12519,0,9,9,9,9,9
12520,8,1,1,1,1,1
12521,7,5,5,5,5,5
12522,3,9,9,9,9,9
12523,9,0,0,0,0,0
12524,3,4,4,4,4,4
12525,8,3,3,3,3,3
12526,1,5,5,5,5,5
12527,4,5,5,5,5,5
12528,8,8,8,8,8,8
12529,7,3,3,3,3,3
12530,9,6,0,6,6,0
12531,4,7,7,5,7,7
12532,7,0,0,0,0,0
12533,6,2,2,2,2,2
12534,1,1,1,1,1,1
12535,1,2,2,4,2,4
12536,2,2,2,2,2,6
12537,7,3,3,3,3,3
12538,9,4,4,4,4,4
12539,1,0,4,0,4,5
12540,6,1,1,1,1,1
12541,2,2,2,2,2,2
12542,7,5,5,5,5,5
12543,7,9,9,9,9,9
12544,9,0,0,0,0,0
12545,2,8,8,8,8,8
12546,7,5,5,5,5,5
12547,2,9,9,9,9,9
12548,1,9,9,9,9,9
12549,1,4,4,4,4,4
12550,3,2,2,2,2,2
12551,5,6,6,6,6,6
12552,8,8,8,8,8,8
12553,1,5,5,5,5,5
12554,5,7,7,7,7,7
12555,6,1,1,1,1,1
12556,6,0,0,0,0,0
12557,0,4,4,4,4,4
12558,7,7,7,7,7,7
12559,6,8,8,8,8,8
12560,0,0,0,0,0,0
12561,1,6,6,6,6,6
12562,9,5,5,5,5,5
12563,3,5,5,5,5,5
12564,1,4,4,4,4,4
12565,2,3,0,6,0,0
12566,7,7,7,7,7,7
12567,0,2,2,2,2,2
12568,2,1,1,1,1,1
12569,4,3,3,3,3,3
12570,8,6,4,6,4,6
12571,1,0,0,0,0,0
12572,5,8,8,8,8,8
12573,9,9,9,9,9,9
12574,0,0,0,0,0,0
12575,5,4,4,4,4,4
12576,9,7,9,9,9,9
12577,4,2,2,2,2,0
12578,3,5,5,5,5,5
12579,9,1,1,1,1,1
12580,4,3,0,3,3,6
12581,4,4,4,4,4,4
12582,0,0,0,0,2,2
12583,9,3,2,2,3,6
12584,4,6,6,6,6,6
12585,9,3,3,1,1,3
12586,1,7,7,7,7,7
12587,8,2,6,0,6,6
12588,2,1,1,1,1,1
12589,2,2,2,2,2,2
12590,7,9,9,9,9,9
12591,8,5,5,5,5,5
12592,9,8,8,8,8,8
12593,4,2,2,2,2,2
12594,6,5,5,5,5,5
12595,8,4,2,2,2,4
12596,5,7,7,7,7,7
12597,3,0,0,0,0,0
12598,1,1,1,1,1,1
12599,5,7,7,7,7,7
12600,7,4,4,4,4,4
12601,7,6,6,6,6,6
12602,8,9,9,9,9,9
12603,6,4,4,4,4,4
12604,8,7,7,7,7,7
12605,5,0,0,0,0,0
12606,1,7,7,7,7,7
12607,4,2,2,2,2,2
12608,2,3,3,3,3,3
12609,1,4,4,4,4,4
12610,1,3,3,3,3,3
12611,5,4,4,4,4,4
12612,9,1,1,1,1,1
12613,5,7,7,7,7,7
12614,2,5,5,5,5,5
12615,5,8,8,8,8,8
12616,1,2,2,2,2,2
12617,1,4,4,4,4,4
12618,9,6,6,6,6,6
12619,5,6,6,6,6,6
12620,3,0,0,0,0,0
12621,2,4,4,6,6,6
12622,2,7,7,7,7,7
12623,9,8,8,8,8,8
12624,2,1,1,1,1,1
12625,6,3,3,3,3,3
12626,5,0,0,2,2,0
12627,2,4,4,4,4,4
12628,7,2,2,2,2,2
12629,8,3,3,3,3,3
12630,7,3,3,3,3,3
12631,4,2,2,2,2,2
12632,9,4,4,4,4,4
12633,6,8,8,8,8,8
12634,9,4,4,4,4,4
12635,7,2,2,2,2,2
12636,7,3,3,3,3,3
12637,2,1,1,1,1,1
12638,1,9,9,9,9,9
12639,9,6,6,6,6,6
12640,2,8,8,8,8,8
12641,2,3,3,3,3,3
12642,6,1,1,1,1,1
12643,2,2,2,2,2,2
12644,2,0,0,0,0,0
12645,5,5,5,5,5,5
12646,2,0,3,3,3,3
12647,8,0,0,0,3,0
12648,2,9,9,9,9,9
12649,5,9,9,9,9,9
12650,7,5,5,5,5,5
12651,1,5,5,5,5,5
12652,2,2,2,2,2,2
12653,0,5,5,5,5,5
12654,3,4,4,4,4,4
12655,0,2,2,2,2,2
12656,6,9,9,9,9,9
12657,3,9,9,9,9,9
12658,2,9,9,9,9,9
12659,8,6,6,6,6,6
12660,0,3,3,3,3,3
12661,5,6,0,4,6,0
12662,9,0,0,0,0,0
12663,4,0,0,0,0,0
12664,9,9,9,9,9,9
12665,1,8,8,8,8,8
12666,7,5,5,5,5,5
12667,3,9,9,9,9,9
12668,0,6,6,6,6,6
12669,5,7,7,7,7,7
12670,4,2,2,2,2,2
12671,8,2,2,2,2,2
12672,5,8,8,8,8,8
12673,3,6,6,6,6,6
12674,8,3,3,3,3,3
12675,9,3,3,3,3,3
12676,0,6,6,6,6,6
12677,9,5,5,5,5,5
12678,6,9,9,9,9,9
12679,3,5,5,5,5,5
12680,6,3,3,3,3,3
12681,7,7,7,7,7,7
12682,6,6,6,6,6,6
12683,3,0,0,0,0,0
12684,9,7,7,7,7,7
12685,0,8,8,8,8,8
12686,3,5,5,5,5,5
12687,9,7,7,7,7,7
12688,0,8,8,8,8,8
12689,8,0,0,0,0,0
12690,4,4,4,4,4,4
12691,4,0,0,0,0,0
12692,3,2,2,3,2,2
12693,7,9,9,9,9,9
12694,1,7,7,7,7,7
12695,4,4,4,4,4,4
12696,6,3,3,3,3,3
12697,0,1,1,1,1,1
12698,0,8,8,8,8,8
12699,4,6,6,6,6,6
12700,8,8,8,8,8,8
12701,2,2,2,2,2,6
12702,5,1,1,1,1,1
12703,1,5,5,5,5,5
12704,5,3,4,4,4,4
12705,1,0,0,0,0,0
12706,5,2,2,2,2,2
12707,7,0,0,0,0,0
12708,2,7,7,7,7,7
12709,0,1,2,1,1,1
12710,3,8,8,8,8,8
12711,1,5,5,5,5,5
12712,1,2,2,2,2,2
12713,7,1,1,1,1,1
12714,4,6,6,6,6,6
12715,4,4,4,4,4,4
12716,4,9,9,9,9,9
12717,9,2,2,2,2,2
12718,2,3,3,3,3,3
12719,5,5,5,5,5,5
12720,1,6,6,6,6,6
12721,0,4,4,4,6,4
12722,3,4,4,4,4,4
12723,3,8,8,8,8,8
12724,7,3,3,3,3,3
12725,7,9,9,9,9,9
12726,8,4,4,4,4,4
12727,6,3,3,3,3,3
12728,3,5,5,5,5,5
12729,2,8,8,8,8,8
12730,1,9,9,9,9,9
12731,3,7,7,7,7,7
12732,0,0,0,0,0,0
12733,6,3,3,3,3,3
12734,7,3,3,3,3,3
12735,5,5,5,5,5,5
12736,6,4,4,6,4,4
12737,2,4,4,4,4,4
12738,2,6,6,0,6,0
12739,8,8,8,8,8,8
12740,8,5,5,5,5,5
12741,1,8,8,8,8,8
12742,0,6,6,6,6,6
12743,0,5,5,5,5,5
12744,1,2,2,2,2,2
12745,5,3,3,3,3,3
12746,3,3,3,3,3,3
12747,3,4,4,4,4,4
12748,7,8,8,8,8,8
12749,3,3,3,3,3,3
12750,5,1,1,1,1,1
12751,6,6,6,6,6,6
12752,7,2,4,2,2,4
12753,8,0,6,0,6,6
12754,7,4,4,4,4,4
12755,2,9,9,9,9,9
12756,7,3,3,3,3,3
12757,4,5,5,5,5,5
12758,7,9,9,9,9,9
12759,8,5,5,5,5,5
12760,8,5,5,5,5,5
12761,1,4,4,6,4,6
12762,1,8,8,8,8,8
12763,1,3,3,3,3,3
12764,3,0,3,0,3,3
12765,4,1,1,1,1,1
12766,6,2,2,2,2,2
12767,5,1,1,1,1,1
12768,0,4,4,4,4,4
12769,6,1,1,1,1,1
12770,4,6,6,6,6,6
12771,2,0,0,0,0,0
12772,9,5,5,5,5,5
12773,4,6,6,6,6,6
12774,1,6,4,6,6,4
12775,6,2,2,2,2,2
12776,8,7,7,7,7,7
12777,7,2,2,2,2,2
12778,0,7,7,7,7,7
12779,5,6,6,6,6,6
12780,4,3,0,0,0,0
12781,7,3,3,3,3,3
12782,8,0,0,0,0,0
12783,6,1,1,1,1,1
12784,7,7,7,7,7,7
12785,4,1,1,1,1,1
12786,6,4,4,4,4,4
12787,6,7,7,7,7,7
12788,9,2,6,6,6,6
12789,0,8,8,8,8,8
12790,3,4,4,6,6,6
12791,5,7,7,5,5,7
12792,9,7,7,7,7,7
12793,7,9,9,9,9,9
12794,9,4,4,4,4,4
12795,9,3,3,3,3,3
12796,1,8,8,8,8,8
12797,4,6,6,6,6,6
12798,3,1,1,1,1,1
12799,9,2,2,2,2,2
12800,0,5,5,5,5,5
12801,5,8,8,8,8,8
12802,9,1,1,1,1,1
12803,2,9,9,9,9,9
12804,7,5,5,5,5,5
12805,4,3,3,3,3,3
12806,6,6,6,6,6,6
12807,1,8,8,8,8,8
12808,8,0,0,0,0,0
12809,5,5,5,5,5,5
12810,3,0,0,0,6,6
12811,5,8,8,8,8,8
12812,5,5,5,5,5,5
12813,5,3,3,3,3,3
12814,1,7,7,7,7,7
12815,5,6,4,4,6,4
12816,8,7,7,7,7,7
12817,2,0,0,0,0,0
12818,1,2,2,2,2,2
12819,0,2,2,6,2,4
12820,0,3,3,3,3,3
12821,0,1,1,1,1,1
12822,0,5,5,5,5,5
12823,1,4,4,4,4,4
12824,9,1,1,1,1,1
12825,7,3,3,3,3,3
12826,9,0,0,0,0,0
12827,7,4,4,4,4,4
12828,7,0,0,0,0,0
12829,0,1,1,1,1,1
12830,8,0,0,0,0,2
12831,9,1,1,1,1,1
12832,1,7,7,7,7,7
12833,0,5,5,5,5,5
12834,8,4,2,4,4,4
12835,3,0,0,0,0,0
12836,7,2,2,6,2,2
12837,7,8,8,8,8,8
12838,3,2,2,6,2,2
12839,0,4,4,2,4,4
12840,3,8,8,8,8,8
12841,0,4,4,4,6,6
12842,4,0,0,0,0,0
12843,1,9,9,9,9,9
12844,5,8,8,8,8,8
12845,3,1,1,1,1,1
12846,7,0,0,0,0,0
12847,0,1,1,1,1,1
12848,5,3,3,3,3,3
12849,1,3,3,3,3,3
12850,9,9,9,9,9,9
12851,5,4,4,4,4,4
12852,5,1,1,1,1,1
12853,3,4,3,4,4,4
12854,3,9,9,9,9,9
12855,1,1,1,1,1,1
12856,6,6,6,6,6,6
12857,1,9,9,9,9,9
12858,8,0,0,0,0,0
12859,2,2,2,2,2,2
12860,3,2,2,2,2,2
12861,8,4,4,4,4,4
12862,4,6,6,6,6,6
12863,9,1,1,1,1,1
12864,8,2,2,2,2,6
12865,3,8,8,8,8,8
12866,2,5,5,5,5,5
12867,8,4,4,4,4,4
12868,2,4,4,4,4,4
12869,9,4,4,4,4,4
12870,6,5,5,5,5,5
12871,4,2,2,2,2,2
12872,3,5,5,5,5,5
12873,2,7,7,7,7,7
12874,3,7,7,7,7,7
12875,5,3,3,3,3,3
12876,7,4,6,6,6,6
12877,4,9,9,9,9,9
12878,9,4,2,2,6,6
12879,1,0,0,0,0,0
12880,6,7,7,7,7,7
12881,8,1,1,1,1,1
12882,2,6,6,0,0,6
12883,4,8,8,8,8,8
12884,4,5,5,5,5,5
12885,9,9,9,9,9,9
12886,1,1,1,1,1,1
12887,3,1,1,1,1,1
12888,7,4,4,4,4,4
12889,9,3,3,3,3,3
12890,0,1,1,1,1,1
12891,0,0,6,0,6,0
12892,7,4,4,4,4,4
12893,4,2,2,2,2,2
12894,2,1,1,1,1,1
12895,3,9,9,9,9,9
12896,1,3,4,4,4,4
12897,4,4,4,4,4,4
12898,5,4,4,4,4,4
12899,8,6,6,6,6,6
12900,7,7,7,7,7,7
12901,8,3,3,3,3,3
12902,3,1,1,1,1,1
12903,4,6,6,6,6,6
12904,0,5,5,5,5,5
12905,0,2,2,2,2,2
12906,9,7,7,7,7,7
12907,0,2,2,2,2,2
12908,4,3,3,3,3,3
12909,9,1,1,1,1,1
12910,2,7,7,7,7,7
12911,2,1,1,1,1,1
12912,1,3,3,3,3,3
12913,9,4,4,4,4,4
12914,2,1,1,1,1,1
12915,1,2,2,2,2,2
12916,1,9,9,9,9,9
12917,0,3,3,3,3,3
12918,3,2,2,2,2,2
12919,0,5,5,5,5,5
12920,7,7,7,7,7,7
12921,6,8,8,8,8,8
12922,6,7,7,7,7,7
12923,1,5,5,5,5,5
12924,5,6,6,6,6,6
12925,6,6,2,2,2,6
12926,5,9,9,9,9,9
12927,2,4,4,4,4,6
12928,6,6,6,6,6,6
12929,3,7,7,7,7,7
12930,0,9,9,9,9,9
12931,3,3,3,3,3,3
12932,4,0,0,0,0,0
12933,6,5,5,5,5,5
12934,4,7,7,7,7,7
12935,0,2,2,2,2,2
12936,7,9,9,9,9,9
12937,2,2,2,2,2,2
12938,6,1,1,1,1,1
12939,9,3,3,3,3,3
12940,7,8,8,8,8,8
